case_id,contrast,slice_idx,label,label_id,model,gt_pixels,prompt_type,text_prompt,dice,iou,precision,recall
BraTS-MET-00011-000,t1n,64,ET,3,medsam3,148,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,65,SNFH,2,medsam3,2394,box,,0.7082906857727738,0.5483359746434231,0.5986159169550173,0.8671679197994987
BraTS-MET-00011-000,t1n,65,SNFH,2,medsam3,2394,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,65,ET,3,medsam3,320,box,,0.6272040302267002,0.45688073394495415,0.5253164556962026,0.778125
BraTS-MET-00011-000,t1n,65,ET,3,medsam3,320,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,66,SNFH,2,medsam3,2447,box,,0.7084870848708487,0.5485714285714286,0.6008534850640114,0.8630976706170821
BraTS-MET-00011-000,t1n,66,SNFH,2,medsam3,2447,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,66,ET,3,medsam3,398,box,,0.6624472573839663,0.4952681388012618,0.5709090909090909,0.7889447236180904
BraTS-MET-00011-000,t1n,66,ET,3,medsam3,398,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,67,SNFH,2,medsam3,2445,box,,0.7007465108730931,0.5393454908818386,0.5808447672854452,0.8830265848670756
BraTS-MET-00011-000,t1n,67,SNFH,2,medsam3,2445,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,67,ET,3,medsam3,492,box,,0.6654960491659351,0.4986842105263158,0.5857805255023184,0.7703252032520326
BraTS-MET-00011-000,t1n,67,ET,3,medsam3,492,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,68,SNFH,2,medsam3,2436,box,,0.6912953860789599,0.5282287375817786,0.5631619736502196,0.8949096880131363
BraTS-MET-00011-000,t1n,68,SNFH,2,medsam3,2436,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,68,ET,3,medsam3,576,box,,0.6963216424294268,0.5341207349081365,0.6863406408094435,0.7065972222222222
BraTS-MET-00011-000,t1n,68,ET,3,medsam3,576,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,69,SNFH,2,medsam3,2574,box,,0.6835365853658537,0.5192218619731357,0.562468640240843,0.871017871017871
BraTS-MET-00011-000,t1n,69,SNFH,2,medsam3,2574,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,69,ET,3,medsam3,673,box,,0.7073170731707317,0.5471698113207547,0.6225988700564972,0.8187221396731055
BraTS-MET-00011-000,t1n,69,ET,3,medsam3,673,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,70,NETC,1,medsam3,52,box,,0.19814241486068113,0.10996563573883161,0.11808118081180811,0.6153846153846154
BraTS-MET-00011-000,t1n,70,NETC,1,medsam3,52,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,70,SNFH,2,medsam3,2498,box,,0.6638385020479812,0.4968250492664769,0.5230520977408945,0.9083266613290633
BraTS-MET-00011-000,t1n,70,SNFH,2,medsam3,2498,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,70,ET,3,medsam3,805,box,,0.7461494580718768,0.5950864422202001,0.689873417721519,0.8124223602484472
BraTS-MET-00011-000,t1n,70,ET,3,medsam3,805,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,71,NETC,1,medsam3,178,box,,0.43902439024390244,0.28125,0.34394904458598724,0.6067415730337079
BraTS-MET-00011-000,t1n,71,NETC,1,medsam3,178,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,71,SNFH,2,medsam3,2470,box,,0.6362724014336918,0.4665685449957948,0.4925638179800222,0.8983805668016195
BraTS-MET-00011-000,t1n,71,SNFH,2,medsam3,2470,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,71,ET,3,medsam3,836,box,,0.7035445757250268,0.5426677713338857,0.6384015594541911,0.7834928229665071
BraTS-MET-00011-000,t1n,71,ET,3,medsam3,836,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,72,NETC,1,medsam3,299,box,,0.42516268980477223,0.2699724517906336,0.3146067415730337,0.6555183946488294
BraTS-MET-00011-000,t1n,72,NETC,1,medsam3,299,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,72,SNFH,2,medsam3,2492,box,,0.6025802391441158,0.431209187120018,0.49560041407867494,0.7684590690208668
BraTS-MET-00011-000,t1n,72,SNFH,2,medsam3,2492,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,72,ET,3,medsam3,827,box,,0.6601466992665037,0.4927007299270073,0.5541871921182266,0.8162031438935913
BraTS-MET-00011-000,t1n,72,ET,3,medsam3,827,text,Enhancing Tumor,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,73,NETC,1,medsam3,406,box,,0.6568537258509659,0.48904109589041095,0.5242290748898678,0.8793103448275862
BraTS-MET-00011-000,t1n,73,NETC,1,medsam3,406,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,73,SNFH,2,medsam3,2465,box,,0.6340912300522525,0.4642266335814723,0.4863518197573657,0.9107505070993914
BraTS-MET-00011-000,t1n,73,SNFH,2,medsam3,2465,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,73,ET,3,medsam3,797,box,,0.651641352278295,0.48328488372093026,0.5345659163987139,0.8343789209535759
BraTS-MET-00011-000,t1n,73,ET,3,medsam3,797,text,Enhancing Tumor,0.2077506991610068,0.115916183682568,0.15240328253223914,0.32622333751568383
BraTS-MET-00011-000,t1n,74,NETC,1,medsam3,437,box,,0.7535971223021583,0.6046176046176046,0.6207407407407407,0.9588100686498856
BraTS-MET-00011-000,t1n,74,NETC,1,medsam3,437,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,74,SNFH,2,medsam3,2558,box,,0.6361524798469737,0.4664395912642757,0.48897290485192185,0.910086004691165
BraTS-MET-00011-000,t1n,74,SNFH,2,medsam3,2558,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,74,ET,3,medsam3,835,box,,0.6568047337278107,0.4889867841409692,0.5582564962279967,0.7976047904191617
BraTS-MET-00011-000,t1n,74,ET,3,medsam3,835,text,Enhancing Tumor,0.36638214051214707,0.22427652733118972,0.25237449118046135,0.6682634730538922
BraTS-MET-00011-000,t1n,75,NETC,1,medsam3,453,box,,0.7688219663418955,0.6244604316546762,0.6420118343195266,0.9580573951434879
BraTS-MET-00011-000,t1n,75,NETC,1,medsam3,453,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,75,SNFH,2,medsam3,2822,box,,0.6625290923196276,0.4953596287703016,0.5215798045602605,0.9078667611622963
BraTS-MET-00011-000,t1n,75,SNFH,2,medsam3,2822,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,75,ET,3,medsam3,862,box,,0.6432692307692308,0.4741318214032601,0.5492610837438424,0.7761020881670534
BraTS-MET-00011-000,t1n,75,ET,3,medsam3,862,text,Enhancing Tumor,0.2661955241460542,0.15353260869565216,0.20118694362017805,0.39327146171693733
BraTS-MET-00011-000,t1n,76,NETC,1,medsam3,476,box,,0.7302904564315352,0.5751633986928104,0.6035665294924554,0.9243697478991597
BraTS-MET-00011-000,t1n,76,NETC,1,medsam3,476,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,76,SNFH,2,medsam3,2559,box,,0.644345451932749,0.47530209879160484,0.5095454545454545,0.8761234857366159
BraTS-MET-00011-000,t1n,76,SNFH,2,medsam3,2559,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,76,ET,3,medsam3,895,box,,0.6166044776119403,0.4457181389076197,0.5292233787029623,0.7385474860335196
BraTS-MET-00011-000,t1n,76,ET,3,medsam3,895,text,Enhancing Tumor,0.32703954399714996,0.1954855195911414,0.24006276150627615,0.5128491620111731
BraTS-MET-00011-000,t1n,77,NETC,1,medsam3,522,box,,0.7241379310344828,0.5675675675675675,0.5948275862068966,0.9252873563218391
BraTS-MET-00011-000,t1n,77,NETC,1,medsam3,522,text,Non-Enhancing Tumor Core,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,77,SNFH,2,medsam3,2535,box,,0.6412299091544374,0.4719193581567579,0.49653679653679655,0.904930966469428
BraTS-MET-00011-000,t1n,77,SNFH,2,medsam3,2535,text,Peritumoral Edema,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,77,ET,3,medsam3,898,box,,0.6071103008204193,0.43586387434554974,0.5138888888888888,0.7416481069042317
BraTS-MET-00011-000,t1n,77,ET,3,medsam3,898,text,Enhancing Tumor,0.1111111111111111,0.058823529411764705,0.3597560975609756,0.06570155902004454
BraTS-MET-00011-000,t1n,78,NETC,1,medsam3,607,box,,0.7746199603436881,0.6321467098166127,0.6467991169977925,0.9654036243822076
BraTS-MET-00011-000,t1n,78,NETC,1,medsam3,607,text,Non-Enhancing Tumor Core,0.3006711409395973,0.1769352290679305,0.8115942028985508,0.18451400329489293
BraTS-MET-00011-000,t1n,78,SNFH,2,medsam3,2431,box,,0.6444254348445965,0.4753891459823307,0.4931267728562077,0.9296585767174003
BraTS-MET-00011-000,t1n,78,SNFH,2,medsam3,2431,text,Peritumoral Edema,0.3714151386929948,0.22806004618937645,0.4333516182117389,0.3249691484985603
BraTS-MET-00011-000,t1n,78,ET,3,medsam3,845,box,,0.5986516853932584,0.42719692110327134,0.4826086956521739,0.7881656804733728
BraTS-MET-00011-000,t1n,78,ET,3,medsam3,845,text,Enhancing Tumor,0.1378640776699029,0.0740354535974974,0.3837837837837838,0.08402366863905325
BraTS-MET-00011-000,t1n,79,NETC,1,medsam3,677,box,,0.8236760124610591,0.7002118644067796,0.7122844827586207,0.9763663220088626
BraTS-MET-00011-000,t1n,79,NETC,1,medsam3,677,text,Non-Enhancing Tumor Core,0.8406466512702079,0.7250996015936255,0.8778135048231511,0.8064992614475628
BraTS-MET-00011-000,t1n,79,SNFH,2,medsam3,2552,box,,0.7399707649829462,0.5872647589584945,0.6319001386962552,0.8926332288401254
BraTS-MET-00011-000,t1n,79,SNFH,2,medsam3,2552,text,Peritumoral Edema,0.4272890484739677,0.271689497716895,0.6184112843355605,0.32641065830721006
BraTS-MET-00011-000,t1n,79,ET,3,medsam3,794,box,,0.5782805429864254,0.4067472947167409,0.451271186440678,0.8047858942065491
BraTS-MET-00011-000,t1n,79,ET,3,medsam3,794,text,Enhancing Tumor,0.5574057843996494,0.3863912515188335,0.4274193548387097,0.801007556675063
BraTS-MET-00011-000,t1n,80,NETC,1,medsam3,783,box,,0.854739203589456,0.7463271302644466,0.762,0.9731800766283525
BraTS-MET-00011-000,t1n,80,NETC,1,medsam3,783,text,Non-Enhancing Tumor Core,0.8848167539267016,0.7934272300469484,0.9073825503355705,0.8633461047254151
BraTS-MET-00011-000,t1n,80,SNFH,2,medsam3,2432,box,,0.7125874125874125,0.5535035306898425,0.6198296836982968,0.8379934210526315
BraTS-MET-00011-000,t1n,80,SNFH,2,medsam3,2432,text,Peritumoral Edema,0.5066666666666667,0.3392857142857143,0.7207890743550834,0.390625
BraTS-MET-00011-000,t1n,80,ET,3,medsam3,712,box,,0.5132075471698113,0.34517766497461927,0.38636363636363635,0.7640449438202247
BraTS-MET-00011-000,t1n,80,ET,3,medsam3,712,text,Enhancing Tumor,0.4657419083648592,0.30356164383561646,0.3323335332933413,0.7780898876404494
BraTS-MET-00011-000,t1n,81,NETC,1,medsam3,823,box,,0.8743828853538124,0.776803118908382,0.797,0.968408262454435
BraTS-MET-00011-000,t1n,81,NETC,1,medsam3,823,text,Non-Enhancing Tumor Core,0.8971840209561232,0.8135391923990499,0.9730113636363636,0.8323207776427703
BraTS-MET-00011-000,t1n,81,SNFH,2,medsam3,2272,box,,0.6839511463466895,0.5197004233148812,0.6663883089770355,0.7024647887323944
BraTS-MET-00011-000,t1n,81,SNFH,2,medsam3,2272,text,Peritumoral Edema,0.5450147809728567,0.3745844107868489,0.6997929606625258,0.44630281690140844
BraTS-MET-00011-000,t1n,81,ET,3,medsam3,686,box,,0.4849368318756074,0.3200769724182168,0.36370262390670555,0.7274052478134111
BraTS-MET-00011-000,t1n,81,ET,3,medsam3,686,text,Enhancing Tumor,0.4434351775392238,0.28488063660477453,0.309331797235023,0.782798833819242
BraTS-MET-00011-000,t1n,82,NETC,1,medsam3,810,box,,0.8544444444444445,0.7458777885548011,0.7767676767676768,0.9493827160493827
BraTS-MET-00011-000,t1n,82,NETC,1,medsam3,810,text,Non-Enhancing Tumor Core,0.9041639127561136,0.8250904704463209,0.972972972972973,0.8444444444444444
BraTS-MET-00011-000,t1n,82,SNFH,2,medsam3,2316,box,,0.6873040752351097,0.5235820895522388,0.6291248206599713,0.7573402417962003
BraTS-MET-00011-000,t1n,82,SNFH,2,medsam3,2316,text,Peritumoral Edema,0.5463515969877953,0.375848517327617,0.6853420195439739,0.4542314335060449
BraTS-MET-00011-000,t1n,82,ET,3,medsam3,707,box,,0.5274000824062629,0.35814213766088415,0.37209302325581395,0.9052333804809052
BraTS-MET-00011-000,t1n,82,ET,3,medsam3,707,text,Enhancing Tumor,0.5002290426019239,0.3335369578497251,0.3699186991869919,0.7722772277227723
BraTS-MET-00011-000,t1n,83,NETC,1,medsam3,787,box,,0.8382434685936632,0.7215311004784689,0.7450592885375494,0.9580686149936467
BraTS-MET-00011-000,t1n,83,NETC,1,medsam3,787,text,Non-Enhancing Tumor Core,0.9211398277004639,0.8538083538083538,0.9626038781163435,0.8831003811944091
BraTS-MET-00011-000,t1n,83,SNFH,2,medsam3,2252,box,,0.7408658922914467,0.5883931566588393,0.7064035440998792,0.7788632326820604
BraTS-MET-00011-000,t1n,83,SNFH,2,medsam3,2252,text,Peritumoral Edema,0.5998496617389125,0.42841803865425915,0.6883266244968372,0.5315275310834814
BraTS-MET-00011-000,t1n,83,ET,3,medsam3,768,box,,0.5260230433055224,0.3568733153638814,0.37850200114351057,0.8619791666666666
BraTS-MET-00011-000,t1n,83,ET,3,medsam3,768,text,Enhancing Tumor,0.5307037203047961,0.36119585112873703,0.40464798359535203,0.7708333333333334
BraTS-MET-00011-000,t1n,84,NETC,1,medsam3,797,box,,0.826740947075209,0.704653371320038,0.7434869739478958,0.93099121706399
BraTS-MET-00011-000,t1n,84,NETC,1,medsam3,797,text,Non-Enhancing Tumor Core,0.9127086007702182,0.8394332939787486,0.9342969776609724,0.8920953575909661
BraTS-MET-00011-000,t1n,84,SNFH,2,medsam3,2313,box,,0.7598086124401914,0.6126543209876543,0.6816620879120879,0.8581928231733679
BraTS-MET-00011-000,t1n,84,SNFH,2,medsam3,2313,text,Peritumoral Edema,0.6000983767830792,0.42867182009838367,0.6959498003422704,0.527453523562473
BraTS-MET-00011-000,t1n,84,ET,3,medsam3,818,box,,0.4837868058143869,0.3190757128810226,0.34798927613941016,0.793398533007335
BraTS-MET-00011-000,t1n,84,ET,3,medsam3,818,text,Enhancing Tumor,0.5078219013237064,0.3403225806451613,0.37791044776119403,0.773838630806846
BraTS-MET-00011-000,t1n,85,NETC,1,medsam3,830,box,,0.8433333333333334,0.729106628242075,0.7824742268041237,0.9144578313253012
BraTS-MET-00011-000,t1n,85,NETC,1,medsam3,830,text,Non-Enhancing Tumor Core,0.9282238442822385,0.8660612939841089,0.9373464373464373,0.9192771084337349
BraTS-MET-00011-000,t1n,85,SNFH,2,medsam3,2084,box,,0.7666442501681238,0.6215921483097055,0.719394194362642,0.8205374280230326
BraTS-MET-00011-000,t1n,85,SNFH,2,medsam3,2084,text,Peritumoral Edema,0.5822440087145969,0.4106799846331156,0.6731738035264484,0.5129558541266794
BraTS-MET-00011-000,t1n,85,ET,3,medsam3,796,box,,0.46078799249530955,0.29936616284739154,0.328517924023542,0.7713567839195979
BraTS-MET-00011-000,t1n,85,ET,3,medsam3,796,text,Enhancing Tumor,0.4803459119496855,0.31608898085876874,0.34954233409610985,0.7675879396984925
BraTS-MET-00011-000,t1n,86,NETC,1,medsam3,848,box,,0.8779419813902573,0.7824390243902439,0.8192032686414709,0.9457547169811321
BraTS-MET-00011-000,t1n,86,NETC,1,medsam3,848,text,Non-Enhancing Tumor Core,0.8406947890818859,0.7251712328767124,0.7257926306769494,0.9988207547169812
BraTS-MET-00011-000,t1n,86,SNFH,2,medsam3,2221,box,,0.7555289898386133,0.6071085494716618,0.677626876340243,0.8536695182350292
BraTS-MET-00011-000,t1n,86,SNFH,2,medsam3,2221,text,Peritumoral Edema,0.4690290982425814,0.30636055701919457,0.6512,0.3665015758667267
BraTS-MET-00011-000,t1n,86,ET,3,medsam3,792,box,,0.43451224251846093,0.2775571002979146,0.31386861313868614,0.7058080808080808
BraTS-MET-00011-000,t1n,86,ET,3,medsam3,792,text,Enhancing Tumor,0.49853862212943634,0.332035595105673,0.37242669993761696,0.7537878787878788
BraTS-MET-00011-000,t1n,87,NETC,1,medsam3,859,box,,0.8818635607321131,0.7886904761904762,0.8421610169491526,0.9254947613504074
BraTS-MET-00011-000,t1n,87,NETC,1,medsam3,859,text,Non-Enhancing Tumor Core,0.9093851132686084,0.8338278931750742,0.8472361809045226,0.9813736903376019
BraTS-MET-00011-000,t1n,87,SNFH,2,medsam3,2291,box,,0.711858407079646,0.5526243473481726,0.5986900863352188,0.877782627673505
BraTS-MET-00011-000,t1n,87,SNFH,2,medsam3,2291,text,Peritumoral Edema,0.0011685655857434998,0.0005846243788365975,0.0017667844522968198,0.0008729812309035355
BraTS-MET-00011-000,t1n,87,ET,3,medsam3,777,box,,0.4124949939927913,0.2598385469223007,0.29941860465116277,0.6628056628056628
BraTS-MET-00011-000,t1n,87,ET,3,medsam3,777,text,Enhancing Tumor,0.46368715083798884,0.3018181818181818,0.36323851203501095,0.640926640926641
BraTS-MET-00011-000,t1n,88,NETC,1,medsam3,855,box,,0.8954895489548955,0.8107569721115537,0.8452751817237798,0.952046783625731
BraTS-MET-00011-000,t1n,88,NETC,1,medsam3,855,text,Non-Enhancing Tumor Core,0.8544080604534005,0.7458223394898856,0.7504424778761062,0.991812865497076
BraTS-MET-00011-000,t1n,88,SNFH,2,medsam3,2248,box,,0.7282279248332997,0.5726088338099777,0.6671603109959274,0.8016014234875445
BraTS-MET-00011-000,t1n,88,SNFH,2,medsam3,2248,text,Peritumoral Edema,0.017386264850767892,0.008769365682548963,0.02493765586034913,0.013345195729537367
BraTS-MET-00011-000,t1n,88,ET,3,medsam3,751,box,,0.40308747855917665,0.25241675617615467,0.2972802024035421,0.625832223701731
BraTS-MET-00011-000,t1n,88,ET,3,medsam3,751,text,Enhancing Tumor,0.4711895910780669,0.3082066869300912,0.3618843683083512,0.6750998668442078
BraTS-MET-00011-000,t1n,89,NETC,1,medsam3,834,box,,0.9025641025641026,0.822429906542056,0.8599348534201955,0.9496402877697842
BraTS-MET-00011-000,t1n,89,NETC,1,medsam3,834,text,Non-Enhancing Tumor Core,0.8099415204678363,0.6805896805896806,0.6822660098522167,0.9964028776978417
BraTS-MET-00011-000,t1n,89,SNFH,2,medsam3,2369,box,,0.7227500431853515,0.5658642142277522,0.6116959064327485,0.8830730265934994
BraTS-MET-00011-000,t1n,89,SNFH,2,medsam3,2369,text,Peritumoral Edema,0.043016759776536316,0.0219811590065658,0.06358381502890173,0.032503165892781766
BraTS-MET-00011-000,t1n,89,ET,3,medsam3,737,box,,0.3962030540652084,0.24704065877509007,0.2846975088967972,0.6512890094979648
BraTS-MET-00011-000,t1n,89,ET,3,medsam3,737,text,Enhancing Tumor,0.47168970129291127,0.308634772462077,0.351261620185923,0.7177747625508819
BraTS-MET-00011-000,t1n,90,NETC,1,medsam3,808,box,,0.9095541401273886,0.8341121495327103,0.937007874015748,0.8836633663366337
BraTS-MET-00011-000,t1n,90,NETC,1,medsam3,808,text,Non-Enhancing Tumor Core,0.7828627069133398,0.6432,0.6452648475120385,0.995049504950495
BraTS-MET-00011-000,t1n,90,SNFH,2,medsam3,2442,box,,0.7560725282244269,0.6078107810781078,0.6492361927144535,0.904995904995905
BraTS-MET-00011-000,t1n,90,SNFH,2,medsam3,2442,text,Peritumoral Edema,0.03838664812239221,0.019568916619398753,0.0598438855160451,0.028255528255528257
BraTS-MET-00011-000,t1n,90,ET,3,medsam3,720,box,,0.3887759251728345,0.24129227662796568,0.2748706152961472,0.6638888888888889
BraTS-MET-00011-000,t1n,90,ET,3,medsam3,720,text,Enhancing Tumor,0.4804521902967499,0.3161810291382517,0.36350677120456165,0.7083333333333334
BraTS-MET-00011-000,t1n,91,NETC,1,medsam3,778,box,,0.9330655957161981,0.8745294855708908,0.973463687150838,0.8958868894601543
BraTS-MET-00011-000,t1n,91,NETC,1,medsam3,778,text,Non-Enhancing Tumor Core,0.93424317617866,0.8766006984866124,0.9028776978417267,0.967866323907455
BraTS-MET-00011-000,t1n,91,SNFH,2,medsam3,2526,box,,0.7673204966708655,0.6224817518248175,0.7033982184097658,0.8440221694378464
BraTS-MET-00011-000,t1n,91,SNFH,2,medsam3,2526,text,Peritumoral Edema,0.36492622020431326,0.2231863936133287,0.6442885771543087,0.25455265241488517
BraTS-MET-00011-000,t1n,91,ET,3,medsam3,695,box,,0.3860655737704918,0.23920771965464702,0.2699140401146132,0.6776978417266187
BraTS-MET-00011-000,t1n,91,ET,3,medsam3,695,text,Enhancing Tumor,0.35843870258383725,0.21835231078365708,0.2900355871886121,0.46906474820143884
BraTS-MET-00011-000,t1n,92,NETC,1,medsam3,766,box,,0.9344375431331953,0.8769430051813472,0.9912152269399708,0.8838120104438643
BraTS-MET-00011-000,t1n,92,NETC,1,medsam3,766,text,Non-Enhancing Tumor Core,0.9344978165938864,0.8770491803278688,0.8948626045400239,0.9778067885117493
BraTS-MET-00011-000,t1n,92,SNFH,2,medsam3,2662,box,,0.7927170868347339,0.6566125290023201,0.7422950819672132,0.850488354620586
BraTS-MET-00011-000,t1n,92,SNFH,2,medsam3,2662,text,Peritumoral Edema,0.5331764705882353,0.36349053577157525,0.7134760705289672,0.4256198347107438
BraTS-MET-00011-000,t1n,92,ET,3,medsam3,657,box,,0.20801124385101896,0.11607843137254902,0.19321148825065274,0.2252663622526636
BraTS-MET-00011-000,t1n,92,ET,3,medsam3,657,text,Enhancing Tumor,0.31788856304985336,0.18898186889818688,0.258587786259542,0.4124809741248097
BraTS-MET-00011-000,t1n,93,NETC,1,medsam3,755,box,,0.9498970487302677,0.9045751633986928,0.9857549857549858,0.9165562913907285
BraTS-MET-00011-000,t1n,93,NETC,1,medsam3,755,text,Non-Enhancing Tumor Core,0.931316950220542,0.8714622641509434,0.8882211538461539,0.9788079470198675
BraTS-MET-00011-000,t1n,93,SNFH,2,medsam3,2870,box,,0.7927598804383925,0.6566712517193948,0.7572969543147208,0.8317073170731707
BraTS-MET-00011-000,t1n,93,SNFH,2,medsam3,2870,text,Peritumoral Edema,0.5846817691477886,0.41310975609756095,0.7677053824362606,0.4721254355400697
BraTS-MET-00011-000,t1n,93,ET,3,medsam3,629,box,,0.037018996590355575,0.018858560794044667,0.026685393258426966,0.06041335453100159
BraTS-MET-00011-000,t1n,93,ET,3,medsam3,629,text,Enhancing Tumor,0.3052503052503053,0.18011527377521613,0.24777006937561943,0.397456279809221
BraTS-MET-00011-000,t1n,94,NETC,1,medsam3,747,box,,0.9371980676328503,0.8818181818181818,0.9672364672364673,0.9089692101740294
BraTS-MET-00011-000,t1n,94,NETC,1,medsam3,747,text,Non-Enhancing Tumor Core,0.923679060665362,0.8581818181818182,0.9007633587786259,0.9477911646586346
BraTS-MET-00011-000,t1n,94,SNFH,2,medsam3,2914,box,,0.7910547396528705,0.6543346217559359,0.7699805068226121,0.8133150308853809
BraTS-MET-00011-000,t1n,94,SNFH,2,medsam3,2914,text,Peritumoral Edema,0.5987920621225195,0.4273399014778325,0.8060394889663183,0.47632120796156485
BraTS-MET-00011-000,t1n,94,ET,3,medsam3,576,box,,0.015274034141958671,0.007695789950203712,0.010303030303030303,0.029513888888888888
BraTS-MET-00011-000,t1n,94,ET,3,medsam3,576,text,Enhancing Tumor,0.2978723404255319,0.175,0.23692307692307693,0.4010416666666667
BraTS-MET-00011-000,t1n,95,NETC,1,medsam3,725,box,,0.9328571428571428,0.8741633199464525,0.9674074074074074,0.9006896551724138
BraTS-MET-00011-000,t1n,95,NETC,1,medsam3,725,text,Non-Enhancing Tumor Core,0.9160409556313993,0.845088161209068,0.9067567567567567,0.9255172413793104
BraTS-MET-00011-000,t1n,95,SNFH,2,medsam3,2958,box,,0.8078351908139142,0.6776203966005666,0.8070175438596491,0.8086544962812712
BraTS-MET-00011-000,t1n,95,SNFH,2,medsam3,2958,text,Peritumoral Edema,0.6120523268282222,0.44097651421508033,0.836950146627566,0.482420554428668
BraTS-MET-00011-000,t1n,95,ET,3,medsam3,562,box,,0.0,0.0,0.0,0.0
BraTS-MET-00011-000,t1n,95,ET,3,medsam3,562,text,Enhancing Tumor,0.35477178423236516,0.21563682219419925,0.25036603221083453,0.608540925266904
BraTS-MET-00011-000,t1n,96,NETC,1,medsam3,673,box,,0.9075757575757576,0.8307905686546463,0.9258114374034003,0.8900445765230312
BraTS-MET-00011-000,t1n,96,NETC,1,medsam3,673,text,Non-Enhancing Tumor Core,0.908029197080292,0.8315508021390374,0.8923959827833573,0.924219910846954
BraTS-MET-00011-000,t1n,96,SNFH,2,medsam3,2844,box,,0.7523269931201942,0.60298410638988,0.8860819828408008,0.6536568213783404
BraTS-MET-00011-000,t1n,96,SNFH,2,medsam3,2844,text,Peritumoral Edema,0.6951871657754011,0.5327868852459017,0.8874931731294374,0.5713783403656821
BraTS-MET-00011-000,t1n,96,ET,3,medsam3,557,box,,0.011177347242921014,0.005620082427875608,0.007052186177715092,0.026929982046678635
BraTS-MET-00011-000,t1n,96,ET,3,medsam3,557,text,Enhancing Tumor,0.3350253807106599,0.20121951219512196,0.23354564755838642,0.59245960502693
BraTS-MET-00011-000,t1n,97,NETC,1,medsam3,575,box,,0.8955996548748921,0.8109375,0.8886986301369864,0.9026086956521739
BraTS-MET-00011-000,t1n,97,NETC,1,medsam3,575,text,Non-Enhancing Tumor Core,0.8982912937347437,0.8153618906942393,0.8440366972477065,0.96
BraTS-MET-00011-000,t1n,97,SNFH,2,medsam3,3143,box,,0.819591363570497,0.6943285047876259,0.7525279403938265,0.8997772828507795
BraTS-MET-00011-000,t1n,97,SNFH,2,medsam3,3143,text,Peritumoral Edema,0.6369160653247247,0.4672610755084982,0.7899199246349505,0.5335666560610881
BraTS-MET-00011-000,t1n,97,ET,3,medsam3,581,box,,0.03443708609271523,0.01752021563342318,0.02315914489311164,0.06712564543889846
BraTS-MET-00011-000,t1n,97,ET,3,medsam3,581,text,Enhancing Tumor,0.3053097345132743,0.1801566579634465,0.2670967741935484,0.35628227194492257
BraTS-MET-00011-000,t1n,98,NETC,1,medsam3,479,box,,0.9307359307359307,0.8704453441295547,0.9662921348314607,0.8977035490605428
BraTS-MET-00011-000,t1n,98,NETC,1,medsam3,479,text,Non-Enhancing Tumor Core,0.8728270814272644,0.7743506493506493,0.7768729641693811,0.9958246346555324
